100000000 , 429.183717 
1000000 , 4.347055 
10000 , 0.049433 
100000 , 0.442076 
10000 , 0.049263 
10 , 0.005780 
1000000 , 4.315616 
100 , 0.007431 
1000 , 0.011901 
10000000 , 43.721774 
10000000 , 43.149328 
100000 , 0.431399 
10 , 0.006770 
10000 , 0.049442 
1000 , 0.009890 
1000000 , 4.326133 
100000000 , 429.421565 
1000 , 0.011530 
100 , 0.006780 
100 , 0.008040 
10000 , 0.049273 
100 , 0.006140 
100000000 , 429.335597 
100000000 , 429.412544 
10000 , 0.051331 
10000000 , 43.328895 
10000000 , 43.668087 
100 , 0.006670 
10 , 0.005660 
10000000 , 43.920645 
1000000 , 4.322708 
100000000 , 437.268399 
10 , 0.008550 
100000 , 0.445312 
100000 , 0.432101 
100000 , 0.432876 
1000000 , 4.472087 
1000 , 0.011170 
1000 , 0.012150 
10000000 , 43.150409 
100000000 , 430.592967 
1000000000 , 4288.066943 
1000000000 , 4291.116209 
100000 , 0.439001 
1000000 , 4.297529 
100000 , 0.448659 
100 , 0.006720 
100000 , 0.450898 
100000000 , 429.526754 
100000000 , 429.743732 
1000 , 0.010011 
10 , 0.007220 
100 , 0.006640 
10 , 0.007421 
10000000 , 43.970251 
100000 , 0.450760 
1000000 , 4.317694 
100000 , 0.448575 
10 , 0.005430 
10000 , 0.049653 
100000000 , 431.949425 
10 , 0.007220 
1000 , 0.011551 
10000 , 0.049543 
100 , 0.006720 
1000000 , 4.388409 
10000 , 0.049053 
100000 , 0.462471 
100000 , 0.440181 
10000000 , 42.955501 
10000000 , 43.107528 
1000000 , 4.437830 
1000 , 0.010390 
100000 , 0.440661 
10000000 , 43.085746 
10000000 , 43.143068 
10000000 , 43.006837 
1000000000 , 4359.991805 
10 , 0.006380 
10 , 0.007710 
10000000 , 43.714861 
1000 , 0.013281 
10000 , 0.050341 
1000000 , 4.305442 
100 , 0.007601 
100000000 , 429.435502 
10 , 0.007670 
1000000 , 4.308593 
10000000 , 43.023170 
10000 , 0.050191 
100000000 , 431.854102 
1000 , 0.010480 
1000000 , 4.325713 
10000000 , 44.069958 
100000 , 0.455267 
10000 , 0.050001 
10000 , 0.051291 
10000 , 0.050892 
1000000000 , 4295.389987 
10000 , 0.050842 
10000000 , 43.091805 
10 , 0.007310 
10000000 , 43.035389 
10000 , 0.051132 
1000000 , 4.349250 
1000000 , 4.322170 
1000 , 0.010271 
1000000 , 4.434897 
10000 , 0.053684 
1000000 , 4.337644 
100 , 0.005930 
100000000 , 429.054959 
10 , 0.006510 
100 , 0.007740 
10 , 0.005950 
1000000 , 4.348012 
10 , 0.007131 
100000 , 0.449682 
1000 , 0.017900 
10000 , 0.050093 
1000 , 0.011920 
100 , 0.007900 
1000000000 , 4303.876329 
100 , 0.007141 
100000000 , 430.194501 
100000000 , 429.214621 
1000 , 0.011690 
1000000 , 4.468243 
1000 , 0.009510 
100 , 0.006010 
10 , 0.007320 
10000000 , 42.953066 
100 , 0.006720 
1000 , 0.010380 
1000 , 0.010030 
10 , 0.005660 
10000000 , 43.031261 
100000000 , 429.814898 
100000000 , 428.948907 
100 , 0.008430 
10 , 0.007170 
100 , 0.006580 
10 , 0.007760 
1000000 , 4.449143 
100 , 0.007670 
10000 , 0.049963 
1000 , 0.012591 
100000000 , 429.166649 
100000000 , 428.868323 
100000000 , 434.494791 
1000000000 , 4396.981842 
10000 , 0.048952 
10000000 , 43.240725 
100 , 0.014811 
1000000 , 4.372288 
