2 , 0.002130 
4 , 0.436211 
8 , 0.531794 
16 , 0.736129 
32 , 0.850612 
64 , 0.911675 
128 , 0.976706 
256 , 1.073939 
512 , 1.186812 
1024 , 1.333016 
2048 , 1.365486 
4096 , 1.544191 
8192 , 1.668864 
16384 , 1.795668 
32768 , 1.986082 
65536 , 2.175628 
131072 , 2.491056 
262144 , 2.992450 
524288 , 4.304024 
1048576 , 6.778199 
2097152 , 11.728790 
4194304 , 36.880435 
8388608 , 77.452469 
16777216 , 157.102967 
33554432 , 332.474956 
67108864 , 690.507330 
2 , 0.002070 
4 , 0.485832 
8 , 0.542114 
16 , 0.672727 
32 , 0.802821 
64 , 0.890344 
128 , 1.022597 
256 , 1.102149 
512 , 1.237843 
1024 , 1.240892 
2048 , 1.411027 
4096 , 1.540031 
8192 , 1.692985 
16384 , 1.779387 
32768 , 1.965992 
65536 , 2.199709 
131072 , 2.370793 
262144 , 3.124883 
524288 , 4.591801 
1048576 , 7.430307 
2097152 , 12.367097 
4194304 , 36.005353 
8388608 , 75.805956 
16777216 , 159.477069 
33554432 , 325.659336 
67108864 , 680.369642 
2 , 0.002380 
4 , 0.423692 
8 , 0.555094 
16 , 0.617697 
32 , 0.773201 
64 , 0.883983 
128 , 0.979626 
256 , 1.069748 
512 , 1.204962 
1024 , 1.260484 
2048 , 1.422848 
4096 , 1.560522 
8192 , 1.680845 
16384 , 1.836989 
32768 , 1.947472 
65536 , 2.188898 
131072 , 2.332922 
262144 , 3.041491 
524288 , 4.285095 
1048576 , 7.405177 
2097152 , 12.656828 
4194304 , 35.569308 
8388608 , 77.152967 
16777216 , 157.725945 
33554432 , 332.804174 
67108864 , 691.300143 
2 , 0.001870 
4 , 0.456782 
8 , 0.540364 
16 , 0.674288 
32 , 0.770351 
64 , 0.903954 
128 , 0.996407 
256 , 1.083879 
512 , 1.164511 
1024 , 1.336736 
2048 , 1.407677 
4096 , 1.589232 
8192 , 1.671605 
16384 , 1.831639 
32768 , 1.930921 
65536 , 2.101396 
131072 , 2.540698 
262144 , 3.015821 
524288 , 4.430988 
1048576 , 6.547745 
2097152 , 12.532974 
4194304 , 35.900397 
8388608 , 80.113836 
16777216 , 160.109549 
33554432 , 328.285263 
67108864 , 686.583373 
2 , 0.002640 
4 , 0.428591 
8 , 0.552544 
16 , 0.825241 
32 , 0.741299 
64 , 0.907833 
128 , 0.959275 
256 , 1.056677 
512 , 1.240822 
1024 , 1.365235 
2048 , 1.433637 
4096 , 1.524919 
8192 , 1.665162 
16384 , 1.762165 
32768 , 1.916959 
65536 , 2.124654 
131072 , 2.430942 
262144 , 3.099559 
524288 , 4.316270 
1048576 , 6.483765 
2097152 , 12.144069 
4194304 , 36.513369 
8388608 , 76.838626 
16777216 , 157.116199 
33554432 , 327.776092 
67108864 , 685.734442 
2 , 0.002361 
4 , 0.436431 
8 , 0.608506 
16 , 0.682447 
32 , 0.789550 
64 , 0.925934 
128 , 1.014136 
256 , 1.116339 
512 , 1.198161 
1024 , 1.300163 
2048 , 1.403866 
4096 , 1.565709 
8192 , 1.651343 
16384 , 1.844047 
32768 , 2.011681 
65536 , 2.197646 
131072 , 2.479423 
262144 , 2.966926 
524288 , 4.171786 
1048576 , 6.966717 
2097152 , 12.734004 
4194304 , 34.965590 
8388608 , 77.869652 
16777216 , 156.375529 
33554432 , 325.266428 
67108864 , 678.975370 
2 , 0.001890 
4 , 0.430711 
8 , 0.544444 
16 , 0.653606 
32 , 0.766670 
64 , 0.863172 
128 , 1.003386 
256 , 1.127769 
512 , 1.200750 
1024 , 1.340544 
2048 , 1.431806 
4096 , 1.549260 
8192 , 1.676803 
16384 , 1.858707 
32768 , 1.909229 
65536 , 2.151785 
131072 , 2.483344 
262144 , 3.131360 
524288 , 4.581266 
1048576 , 6.815503 
2097152 , 13.511004 
4194304 , 35.188996 
8388608 , 77.738788 
16777216 , 164.424814 
33554432 , 335.591101 
67108864 , 685.850363 
2 , 0.001930 
4 , 0.594296 
8 , 0.526424 
16 , 0.658957 
32 , 0.802072 
64 , 0.907624 
128 , 0.964596 
256 , 1.107510 
512 , 1.201372 
1024 , 1.341816 
2048 , 1.366427 
4096 , 1.572552 
8192 , 1.651024 
16384 , 1.825488 
32768 , 1.942531 
65536 , 2.199828 
131072 , 2.411934 
262144 , 3.258587 
524288 , 4.510640 
1048576 , 6.937245 
2097152 , 12.230466 
4194304 , 36.360199 
8388608 , 78.250794 
16777216 , 156.146631 
33554432 , 334.201915 
67108864 , 684.916319 
2 , 0.001850 
4 , 0.440512 
8 , 0.551115 
16 , 0.620147 
32 , 0.774381 
64 , 0.839482 
128 , 1.003127 
256 , 1.092759 
512 , 1.173651 
1024 , 1.298494 
2048 , 1.468299 
4096 , 1.498410 
8192 , 1.673845 
16384 , 1.822438 
32768 , 1.970712 
65536 , 2.188849 
131072 , 2.491457 
262144 , 3.088203 
524288 , 4.533091 
1048576 , 6.936504 
2097152 , 14.213379 
4194304 , 34.813438 
8388608 , 78.012019 
16777216 , 157.493676 
33554432 , 329.618522 
67108864 , 686.403518 
2 , 0.002101 
4 , 0.436681 
8 , 0.528254 
16 , 0.686078 
32 , 0.673918 
64 , 0.894494 
128 , 1.019088 
256 , 1.095419 
512 , 1.221873 
1024 , 1.299295 
2048 , 1.386737 
4096 , 1.529410 
8192 , 1.623083 
16384 , 1.830988 
32768 , 1.924851 
65536 , 2.153798 
131072 , 2.362873 
262144 , 3.207115 
524288 , 4.178762 
1048576 , 6.751250 
2097152 , 12.043791 
4194304 , 35.934248 
8388608 , 77.096514 
16777216 , 158.720459 
33554432 , 334.967368 
67108864 , 690.762437 
2 , 0.001890 
4 , 0.467672 
8 , 0.500693 
16 , 0.641307 
32 , 0.771810 
64 , 0.876853 
128 , 0.967375 
256 , 1.105839 
512 , 1.221362 
1024 , 1.240733 
2048 , 1.351586 
4096 , 1.463339 
8192 , 1.689225 
16384 , 1.737886 
32768 , 1.913361 
65536 , 2.199019 
131072 , 2.377803 
262144 , 3.199404 
524288 , 4.036027 
1048576 , 6.817880 
2097152 , 12.323187 
4194304 , 36.520488 
8388608 , 79.152678 
16777216 , 158.276414 
33554432 , 330.812477 
67108864 , 683.647579 
2 , 0.002060 
4 , 0.404611 
8 , 0.542025 
16 , 0.596686 
32 , 0.807361 
64 , 0.900554 
128 , 0.946365 
256 , 1.259513 
512 , 1.219862 
1024 , 1.372196 
2048 , 1.443188 
4096 , 1.529790 
8192 , 1.583902 
16384 , 1.826019 
32768 , 1.892960 
65536 , 2.191358 
131072 , 2.531207 
262144 , 3.070631 
524288 , 4.422947 
1048576 , 6.873292 
2097152 , 10.820177 
4194304 , 37.147124 
8388608 , 75.201992 
16777216 , 158.329397 
33554432 , 330.646563 
67108864 , 693.090009 
2 , 0.001920 
4 , 0.428201 
8 , 0.538364 
16 , 0.693108 
32 , 0.783621 
64 , 0.878904 
128 , 0.973146 
256 , 1.120299 
512 , 1.173431 
1024 , 1.309084 
2048 , 1.417777 
4096 , 1.524091 
8192 , 1.623083 
16384 , 1.768966 
32768 , 1.954432 
65536 , 2.128506 
131072 , 2.430124 
262144 , 3.221656 
524288 , 4.218861 
1048576 , 7.012516 
2097152 , 13.209660 
4194304 , 33.720472 
8388608 , 75.587027 
16777216 , 154.864932 
33554432 , 333.384600 
67108864 , 686.951313 
2 , 0.002390 
4 , 0.402231 
8 , 0.506753 
16 , 0.583935 
32 , 0.718299 
64 , 0.858642 
128 , 1.102240 
256 , 1.094239 
512 , 1.223742 
1024 , 1.359386 
2048 , 1.389357 
4096 , 1.570931 
8192 , 1.709795 
16384 , 1.791397 
32768 , 1.991203 
65536 , 2.079805 
131072 , 2.474306 
262144 , 3.208795 
524288 , 4.440857 
1048576 , 7.074907 
2097152 , 13.224740 
4194304 , 33.939157 
8388608 , 77.494157 
16777216 , 166.995573 
33554432 , 333.336039 
67108864 , 696.345101 
2 , 0.003300 
4 , 0.426472 
8 , 0.576225 
16 , 0.674198 
32 , 0.719159 
64 , 0.787481 
128 , 1.005936 
256 , 1.108250 
512 , 1.139900 
1024 , 1.308335 
2048 , 1.406517 
4096 , 1.488600 
8192 , 1.706205 
16384 , 1.754336 
32768 , 1.916931 
65536 , 2.168897 
131072 , 2.563938 
262144 , 3.191604 
524288 , 4.579921 
1048576 , 6.226524 
2097152 , 11.229257 
4194304 , 33.838544 
8388608 , 78.928665 
16777216 , 157.128492 
33554432 , 326.192950 
67108864 , 686.283955 
2 , 0.001980 
4 , 0.442651 
8 , 0.542814 
16 , 0.606086 
32 , 0.765391 
64 , 0.845892 
128 , 0.959805 
256 , 1.048868 
512 , 1.218112 
1024 , 1.325615 
2048 , 1.420377 
4096 , 1.556341 
8192 , 1.694474 
16384 , 1.768087 
32768 , 1.960632 
65536 , 2.138836 
131072 , 2.422624 
262144 , 3.069511 
524288 , 4.584241 
1048576 , 6.880572 
2097152 , 13.284301 
4194304 , 36.214147 
8388608 , 78.137275 
16777216 , 159.290639 
33554432 , 333.290327 
67108864 , 694.493182 
2 , 0.002020 
4 , 0.456382 
8 , 0.527274 
16 , 0.629646 
32 , 0.768700 
64 , 0.900883 
128 , 0.997396 
256 , 1.040767 
512 , 1.201691 
1024 , 1.313065 
2048 , 1.426007 
4096 , 1.515480 
8192 , 1.606922 
16384 , 1.838929 
32768 , 1.875640 
65536 , 2.066334 
131072 , 2.476356 
262144 , 3.235886 
524288 , 4.363395 
1048576 , 6.590564 
2097152 , 12.414898 
4194304 , 35.418356 
8388608 , 77.870228 
16777216 , 157.613205 
33554432 , 332.426454 
67108864 , 690.316882 
2 , 0.002320 
4 , 0.460563 
8 , 0.551115 
16 , 0.666138 
32 , 0.767971 
64 , 0.842952 
128 , 1.010386 
256 , 1.128270 
512 , 1.195802 
1024 , 1.249103 
2048 , 1.379956 
4096 , 1.536681 
8192 , 1.667114 
16384 , 1.811088 
32768 , 1.899810 
65536 , 2.031304 
131072 , 2.428225 
262144 , 3.201345 
524288 , 4.311194 
1048576 , 7.273832 
2097152 , 12.804198 
4194304 , 37.047229 
8388608 , 77.633461 
16777216 , 159.385092 
33554432 , 333.006160 
67108864 , 693.111186 
2 , 0.002051 
4 , 0.420241 
8 , 0.545885 
16 , 0.672787 
32 , 0.758380 
64 , 0.892144 
128 , 0.990627 
256 , 1.086069 
512 , 1.147940 
1024 , 1.283023 
2048 , 1.413048 
4096 , 1.571771 
8192 , 1.688385 
16384 , 1.839139 
32768 , 2.072815 
65536 , 2.205609 
131072 , 2.497316 
262144 , 3.160423 
524288 , 4.226262 
1048576 , 6.980775 
2097152 , 12.732158 
4194304 , 33.534010 
8388608 , 74.794065 
16777216 , 161.735001 
33554432 , 333.228889 
67108864 , 694.319969 
2 , 0.002290 
4 , 0.442961 
8 , 0.579405 
16 , 0.638417 
32 , 0.744620 
64 , 0.887064 
128 , 0.980596 
256 , 1.109919 
512 , 1.213522 
1024 , 1.341826 
2048 , 1.415908 
4096 , 1.571461 
8192 , 1.658924 
16384 , 1.858030 
32768 , 1.878580 
65536 , 2.095116 
131072 , 2.485026 
262144 , 3.147623 
524288 , 4.431778 
1048576 , 7.346455 
2097152 , 13.150119 
4194304 , 34.863755 
8388608 , 78.478052 
16777216 , 156.902192 
33554432 , 331.279918 
67108864 , 702.832044 
2 , 0.002300 
4 , 0.447852 
8 , 0.550364 
16 , 0.633187 
32 , 0.727619 
64 , 0.868893 
128 , 1.018537 
256 , 1.096369 
512 , 1.188162 
1024 , 1.260844 
2048 , 1.360256 
4096 , 1.534901 
8192 , 1.668495 
16384 , 1.783167 
32768 , 1.995932 
65536 , 2.193268 
131072 , 2.485986 
262144 , 3.178325 
524288 , 4.145980 
1048576 , 6.864592 
2097152 , 13.073676 
4194304 , 36.985191 
8388608 , 77.260999 
16777216 , 160.269322 
33554432 , 332.568056 
67108864 , 684.337811 
2 , 0.002460 
4 , 0.447202 
8 , 0.538274 
16 , 0.664158 
32 , 0.738550 
64 , 0.872753 
128 , 1.004196 
256 , 1.080109 
512 , 1.206862 
1024 , 1.250923 
2048 , 1.376137 
4096 , 1.575942 
8192 , 1.667465 
16384 , 1.753037 
32768 , 1.895840 
65536 , 2.080205 
131072 , 2.371713 
262144 , 3.178964 
524288 , 4.198671 
1048576 , 7.060067 
2097152 , 12.261286 
4194304 , 37.447234 
8388608 , 77.429927 
16777216 , 160.483104 
33554432 , 330.836450 
67108864 , 696.461953 
2 , 0.001871 
4 , 0.465153 
8 , 0.579025 
16 , 0.640037 
32 , 0.713869 
64 , 1.007266 
128 , 0.966246 
256 , 1.139761 
512 , 1.254154 
1024 , 1.282364 
2048 , 1.384016 
4096 , 1.465899 
8192 , 1.637783 
16384 , 1.776757 
32768 , 1.853280 
65536 , 2.210529 
131072 , 2.434524 
262144 , 3.343428 
524288 , 4.425527 
1048576 , 7.386886 
2097152 , 11.926677 
4194304 , 36.100729 
8388608 , 80.064487 
16777216 , 156.805745 
33554432 , 334.220489 
67108864 , 693.765531 
2 , 0.001840 
4 , 0.451102 
8 , 0.514003 
16 , 0.667698 
32 , 0.785690 
64 , 0.806441 
128 , 0.969666 
256 , 1.124770 
512 , 1.223423 
1024 , 1.291355 
2048 , 1.383567 
4096 , 1.555631 
8192 , 1.641893 
16384 , 1.777437 
32768 , 1.892280 
65536 , 2.241169 
131072 , 2.466566 
262144 , 2.996780 
524288 , 4.560501 
1048576 , 6.543844 
2097152 , 13.454797 
4194304 , 36.217332 
8388608 , 77.236160 
16777216 , 161.683393 
33554432 , 333.958679 
67108864 , 691.293663 
2 , 0.001900 
4 , 0.411111 
8 , 0.560755 
16 , 0.603306 
32 , 0.755311 
64 , 0.852073 
128 , 1.010067 
256 , 1.121120 
512 , 1.205002 
1024 , 1.335266 
2048 , 1.376797 
4096 , 1.547152 
8192 , 1.599223 
16384 , 1.825618 
32768 , 1.942652 
65536 , 2.047654 
131072 , 2.507777 
262144 , 3.026231 
524288 , 4.446749 
1048576 , 7.062058 
2097152 , 12.171634 
4194304 , 37.824599 
8388608 , 79.677185 
16777216 , 159.039733 
33554432 , 337.043362 
67108864 , 687.480662 
2 , 0.001980 
4 , 0.432291 
8 , 0.549544 
16 , 0.648508 
32 , 0.780301 
64 , 0.876813 
128 , 0.968096 
256 , 1.077029 
512 , 1.219873 
1024 , 1.293775 
2048 , 1.417878 
4096 , 1.538681 
8192 , 1.635624 
16384 , 1.819178 
32768 , 1.883951 
65536 , 2.134117 
131072 , 2.461846 
262144 , 3.118273 
524288 , 4.127080 
1048576 , 6.583625 
2097152 , 12.092693 
4194304 , 38.180158 
8388608 , 79.032208 
16777216 , 157.053790 
33554432 , 330.278252 
67108864 , 686.193835 
2 , 0.002100 
4 , 0.436402 
8 , 0.493553 
16 , 0.646627 
32 , 0.811761 
64 , 0.901134 
128 , 1.023477 
256 , 1.130580 
512 , 1.235273 
1024 , 1.332236 
2048 , 1.404088 
4096 , 1.547171 
8192 , 1.692685 
16384 , 1.727826 
32768 , 1.974803 
65536 , 2.078256 
131072 , 2.523718 
262144 , 3.314218 
524288 , 4.414908 
1048576 , 6.875273 
2097152 , 12.805920 
4194304 , 32.276789 
8388608 , 74.146193 
16777216 , 157.380077 
33554432 , 325.117630 
67108864 , 696.566532 
2 , 0.001790 
4 , 0.463342 
8 , 0.554455 
16 , 0.695659 
32 , 0.774400 
64 , 0.904374 
128 , 1.004157 
256 , 1.070708 
512 , 1.189721 
1024 , 1.298145 
2048 , 1.456959 
4096 , 1.575941 
8192 , 1.650404 
16384 , 1.760857 
32768 , 1.963832 
65536 , 2.095546 
131072 , 2.430605 
262144 , 3.017860 
524288 , 4.497240 
1048576 , 6.710459 
2097152 , 13.060337 
4194304 , 37.121218 
8388608 , 79.424543 
16777216 , 160.256424 
33554432 , 329.469615 
67108864 , 697.319922 
2 , 0.002010 
4 , 0.465972 
8 , 0.535884 
16 , 0.683589 
32 , 0.732459 
64 , 0.851662 
128 , 0.995916 
256 , 1.136450 
512 , 1.155591 
1024 , 1.311255 
2048 , 1.423298 
4096 , 1.481350 
8192 , 1.656584 
16384 , 1.795527 
32768 , 2.009973 
65536 , 2.253200 
131072 , 2.431224 
262144 , 3.261506 
524288 , 4.717665 
1048576 , 6.362279 
2097152 , 11.630390 
4194304 , 37.526998 
8388608 , 79.282929 
16777216 , 162.243516 
33554432 , 333.437281 
67108864 , 694.915443 
2 , 0.001960 
4 , 0.419962 
8 , 0.539625 
16 , 0.696259 
32 , 0.716719 
64 , 0.887584 
128 , 0.969007 
256 , 1.097570 
512 , 1.224974 
1024 , 1.330567 
2048 , 1.425739 
4096 , 1.549892 
8192 , 1.668276 
16384 , 1.828639 
32768 , 1.920572 
65536 , 2.230691 
131072 , 2.438817 
262144 , 3.269879 
524288 , 4.469842 
1048576 , 6.406375 
2097152 , 12.783129 
4194304 , 35.747207 
8388608 , 76.641724 
16777216 , 153.746700 
33554432 , 323.638501 
67108864 , 688.753604 
2 , 0.001850 
4 , 0.420501 
8 , 0.616467 
16 , 0.635148 
32 , 0.742000 
64 , 0.897774 
128 , 1.030628 
256 , 1.062669 
512 , 1.216133 
1024 , 1.374987 
2048 , 1.415309 
4096 , 1.546202 
8192 , 1.681156 
16384 , 1.805160 
32768 , 1.898082 
65536 , 2.147239 
131072 , 2.481017 
262144 , 3.174057 
524288 , 4.474462 
1048576 , 6.558519 
2097152 , 13.300454 
4194304 , 36.587290 
8388608 , 77.473396 
16777216 , 154.778998 
33554432 , 330.024015 
67108864 , 682.660448 
2 , 0.001910 
4 , 0.388310 
8 , 0.569106 
16 , 0.681558 
32 , 0.703960 
64 , 0.897745 
128 , 1.011838 
256 , 1.057019 
512 , 1.222603 
1024 , 1.355166 
2048 , 1.433859 
4096 , 1.547662 
8192 , 1.689836 
16384 , 1.803459 
32768 , 2.069076 
65536 , 2.141649 
131072 , 2.413436 
262144 , 3.152476 
524288 , 4.367339 
1048576 , 6.890289 
2097152 , 12.659636 
4194304 , 33.470419 
8388608 , 79.547723 
16777216 , 156.459137 
33554432 , 328.901741 
67108864 , 689.898587 
2 , 0.002290 
4 , 0.454652 
8 , 0.549515 
16 , 0.680138 
32 , 0.728699 
64 , 0.841013 
128 , 0.913224 
256 , 1.090909 
512 , 1.186292 
1024 , 1.301545 
2048 , 1.438269 
4096 , 1.591642 
8192 , 1.649574 
16384 , 1.798578 
32768 , 1.958182 
65536 , 2.047224 
131072 , 2.511717 
262144 , 3.271807 
524288 , 4.232673 
1048576 , 7.072618 
2097152 , 12.364140 
4194304 , 35.784514 
8388608 , 79.610202 
16777216 , 160.013347 
33554432 , 334.635754 
67108864 , 690.191664 
2 , 0.002410 
4 , 0.444122 
8 , 0.551205 
16 , 0.621437 
32 , 0.794502 
64 , 0.851872 
128 , 0.987687 
256 , 1.090089 
512 , 1.238134 
1024 , 1.293014 
2048 , 1.366046 
4096 , 1.502190 
8192 , 1.615033 
16384 , 1.815978 
32768 , 1.951302 
65536 , 2.150848 
131072 , 2.438455 
262144 , 3.110983 
524288 , 4.572832 
1048576 , 6.838612 
2097152 , 12.228746 
4194304 , 36.798551 
8388608 , 76.841929 
16777216 , 160.417237 
33554432 , 332.282121 
67108864 , 692.223028 
2 , 0.001920 
4 , 0.420532 
8 , 0.569435 
16 , 0.672858 
32 , 0.775971 
64 , 0.893154 
128 , 0.991566 
256 , 1.073889 
512 , 1.176581 
1024 , 1.252973 
2048 , 1.434738 
4096 , 1.418678 
8192 , 1.694566 
16384 , 1.781998 
32768 , 1.935172 
65536 , 2.205708 
131072 , 2.519977 
262144 , 3.138784 
524288 , 4.587632 
1048576 , 7.075609 
2097152 , 12.077462 
4194304 , 35.484436 
8388608 , 79.023487 
16777216 , 166.652591 
33554432 , 335.491340 
67108864 , 690.930082 
2 , 0.001920 
4 , 0.457993 
8 , 0.512823 
16 , 0.645347 
32 , 0.780381 
64 , 0.857823 
128 , 0.954045 
256 , 1.095619 
512 , 1.232623 
1024 , 1.275424 
2048 , 1.457939 
4096 , 1.585862 
8192 , 1.691285 
16384 , 1.735246 
32768 , 1.991694 
65536 , 2.119007 
131072 , 2.511937 
262144 , 3.131273 
524288 , 4.190792 
1048576 , 7.016767 
2097152 , 13.494600 
4194304 , 36.622256 
8388608 , 79.832308 
16777216 , 156.608983 
33554432 , 333.857387 
67108864 , 687.288475 
2 , 0.002120 
4 , 0.458022 
8 , 0.506363 
16 , 0.679248 
32 , 0.763260 
64 , 0.880694 
128 , 0.950835 
256 , 1.072758 
512 , 1.211902 
1024 , 1.208582 
2048 , 1.422518 
4096 , 1.551091 
8192 , 1.645804 
16384 , 1.777098 
32768 , 1.918991 
65536 , 2.218119 
131072 , 2.604849 
262144 , 3.152954 
524288 , 4.438069 
1048576 , 6.919084 
2097152 , 11.683941 
4194304 , 36.349679 
8388608 , 79.521339 
16777216 , 160.888687 
33554432 , 331.820023 
67108864 , 682.689384 
2 , 0.001950 
4 , 0.450162 
8 , 0.552205 
16 , 0.650378 
32 , 0.797271 
64 , 0.875683 
128 , 0.977046 
256 , 1.097549 
512 , 1.169991 
1024 , 1.266064 
2048 , 1.385517 
4096 , 1.516010 
8192 , 1.682825 
16384 , 1.782738 
32768 , 1.957032 
65536 , 2.201439 
131072 , 2.318692 
262144 , 3.064872 
524288 , 4.234563 
1048576 , 6.934566 
2097152 , 13.027027 
4194304 , 38.217421 
8388608 , 78.253450 
16777216 , 156.693233 
33554432 , 330.602717 
67108864 , 685.545874 
2 , 0.001980 
4 , 0.436272 
8 , 0.561845 
16 , 0.647188 
32 , 0.762451 
64 , 0.833763 
128 , 0.983127 
256 , 1.081269 
512 , 1.147420 
1024 , 1.309515 
2048 , 1.389657 
4096 , 1.580982 
8192 , 1.648854 
16384 , 1.779638 
32768 , 1.985143 
65536 , 2.094856 
131072 , 2.459756 
262144 , 3.144214 
524288 , 4.058828 
1048576 , 7.389567 
2097152 , 12.895645 
4194304 , 36.823323 
8388608 , 76.402420 
16777216 , 157.837894 
33554432 , 331.650645 
67108864 , 681.875666 
2 , 0.002221 
4 , 0.412411 
8 , 0.507174 
16 , 0.671838 
32 , 0.777841 
64 , 0.874334 
128 , 0.968276 
256 , 1.130910 
512 , 1.224163 
1024 , 1.383306 
2048 , 1.433979 
4096 , 1.524241 
8192 , 1.682284 
16384 , 1.729556 
32768 , 1.900301 
65536 , 2.154697 
131072 , 2.368624 
262144 , 3.130403 
524288 , 4.656005 
1048576 , 6.708159 
2097152 , 12.337449 
4194304 , 34.769828 
8388608 , 79.392610 
16777216 , 162.941860 
33554432 , 332.939749 
67108864 , 684.518185 
2 , 0.001870 
4 , 0.459043 
8 , 0.549755 
16 , 0.620487 
32 , 0.868933 
64 , 0.897794 
128 , 0.994756 
256 , 1.095079 
512 , 1.153121 
1024 , 1.349086 
2048 , 1.449118 
4096 , 1.463499 
8192 , 1.690385 
16384 , 1.810788 
32768 , 1.891150 
65536 , 2.128036 
131072 , 2.488477 
262144 , 2.982990 
524288 , 4.601543 
1048576 , 7.408557 
2097152 , 12.880903 
4194304 , 35.672680 
8388608 , 78.371019 
16777216 , 157.141778 
33554432 , 326.095252 
67108864 , 702.847113 
2 , 0.002380 
4 , 0.471733 
8 , 0.510984 
16 , 0.633067 
32 , 0.795601 
64 , 0.891713 
128 , 0.976096 
256 , 1.041558 
512 , 1.198692 
1024 , 1.326866 
2048 , 1.363946 
4096 , 1.586313 
8192 , 1.672535 
16384 , 1.842799 
32768 , 1.995663 
65536 , 2.069575 
131072 , 2.402185 
262144 , 3.141884 
524288 , 4.752326 
1048576 , 7.054528 
2097152 , 13.297124 
4194304 , 36.079801 
8388608 , 74.659460 
16777216 , 160.713094 
33554432 , 330.205461 
67108864 , 696.160795 
2 , 0.001940 
4 , 0.443731 
8 , 0.582545 
16 , 0.642477 
32 , 0.743959 
64 , 0.894364 
128 , 0.992136 
256 , 1.096939 
512 , 1.224943 
1024 , 1.245983 
2048 , 1.440749 
4096 , 1.541481 
8192 , 1.720826 
16384 , 1.836099 
32768 , 2.073125 
65536 , 2.168158 
131072 , 2.574388 
262144 , 3.038141 
524288 , 4.335465 
1048576 , 7.232293 
2097152 , 12.074112 
4194304 , 36.206435 
8388608 , 79.105249 
16777216 , 160.289962 
33554432 , 323.534073 
67108864 , 694.800542 
2 , 0.001940 
4 , 0.430751 
8 , 0.527195 
16 , 0.663417 
32 , 0.791971 
64 , 0.905105 
128 , 1.007166 
256 , 1.063748 
512 , 1.218323 
1024 , 1.313295 
2048 , 1.399197 
4096 , 1.565332 
8192 , 1.658934 
16384 , 1.810688 
32768 , 1.950132 
65536 , 2.104006 
131072 , 2.431495 
262144 , 3.165255 
524288 , 4.538851 
1048576 , 6.764881 
2097152 , 12.668628 
4194304 , 36.508546 
8388608 , 76.859204 
16777216 , 155.320059 
33554432 , 331.657521 
67108864 , 691.895974 
2 , 0.002580 
4 , 0.439721 
8 , 0.560505 
16 , 0.693838 
32 , 0.808321 
64 , 0.980916 
128 , 1.032698 
256 , 1.110819 
512 , 1.180471 
1024 , 1.307345 
2048 , 1.443498 
4096 , 1.530621 
8192 , 1.683035 
16384 , 1.819019 
32768 , 1.906171 
65536 , 2.134687 
131072 , 2.479737 
262144 , 3.184945 
524288 , 4.325026 
1048576 , 6.656647 
2097152 , 12.783942 
4194304 , 36.464954 
8388608 , 76.966737 
16777216 , 160.019805 
33554432 , 337.009604 
67108864 , 687.173198 
2 , 0.002940 
4 , 0.457792 
8 , 0.533075 
16 , 0.661877 
32 , 0.770290 
64 , 0.893084 
128 , 1.005466 
256 , 1.098060 
